DyVteo8Blf5gEfC9QbJE9A,36.1635421862,-115.207427048,3.0,127,"[u'Event Planning & Services', u'Casinos', u'Arts & Entertainment', u'Hotels', u'Restaurants', u'Hotels & Travel']",Arizona Charlie's Decatur
rLMsz9ams_xrlX_weejhtQ,36.1294227,-115.1424913,4.0,44,"[u'Restaurants', u'Wine Bars', u'Lounges', u'Bars', u'Italian', u'Food', u'Nightlife', u'Pizza', u'Coffee & Tea', u'Sports Bars']",Midtown
QKfK-QnkCMT104XGzNZL4A,36.1319619,-115.1572054,3.5,4,"[u'Event Planning & Services', u'Hotels', u'Hotels & Travel']",Marriott Hotels Resorts Suites
JLbMx9HC2IaTMPFeptdtxw,36.124423,-115.146372,4.0,4,"[u'Bars', u'Lounges', u'Nightlife']",Octane Lounge
-Tv5UZeFHdKz3RM9vOYpaw,36.1053642,-115.150647,3.5,4,"[u'Restaurants', u'Pizza']",Milano's Pizzeria
rvIOcGyu98MHlTBhg5W-Uw,36.1157811847,-115.155821443,3.5,66,"[u'Hotels & Travel', u'Hotels', u'Event Planning & Services']",Residence Inn Las Vegas Hughes Center
P5BBNzZyMVoeToNsrSkrHA,36.1248998,-115.1350531,4.0,47,"[u'Restaurants', u'Juice Bars & Smoothies', u'Food Court', u'Food', u'Desserts', u'Ice Cream & Frozen Yogurt']",Pineapple Park
LPm4Q5fI6r5g9BQw-VKhOw,35.9694066,-114.8576003,3.5,4,"[u'Mexican', u'Restaurants']",Two Gals From Cal
-ZDGeh6J8jIuo4AhPzXvzg,36.1215764,-115.1913212,5.0,74,"[u'Automotive', u'Auto Glass Services']",Desert Custom
ByF6BhEWd8if3hiNM-BU9w,36.1407035,-115.1823137,4.0,29,"[u'Restaurants', u'Steakhouses', u'Asian Fusion', u'Seafood']",Restaurant Charlie
MFpe460SlJDsd0cPY3DB_w,36.164187,-115.1297,3.5,3,"[u'Local Flavor', u'Festivals', u'Arts & Entertainment']",Las Vegas BikeFest
i4OACp817VvpMg1y5St68Q,36.1589012146,-115.114685059,5.0,3,"[u'Auto Glass Services', u'Auto Parts & Supplies', u'Automotive', u'Windshield Installation & Repair']",A US Auto Glass
lwgCaAHeIzJFWT3jqFz0Rw,36.0858828,-115.149411,3.5,3,"[u'Electronics', u'Shopping']",Brookstone
kVbRrRpjrwn6v8cj49g1-Q,36.0992725,-115.1362126,4.0,59,"[u'Tattoo', u'Beauty & Spas']",Pussykat Tattoo Parlor
boYwXcISn4AE61EIfV72DA,36.0983856,-115.148285,3.0,5,"[u'Home Services', u'Property Management', u'Real Estate']",SFR Investments Pool
02P_M7H7N5Wqhj6Dk379uw,36.10376,-115.198753,3.5,6,"[u'Nightlife', u'Adult Entertainment']",Vince Neil's Girls Girls Girls
Urqg7yCa5CINSNUqGdlEBA,36.036323,-114.989225,4.0,20,"[u'Nurseries & Gardening', u'Gift Shops', u'Home & Garden', u'Florists', u'Flowers & Gifts', u'Shopping']",Springtime Floral
ojI8XME6-SZXXqH4KJOlWA,36.0689912,-115.1755694,4.0,6,"[u'Beauty & Spas', u'Day Spas']",Eleven Spa
1WMgWDCLslbMBw7ZjaB7Lg,36.0293273926,-114.984115601,4.5,6,"[u'Recreation Centers', u'Active Life']",Downtown Recreation Center
C47xNSByH-2k7WbX9Yx6kw,36.109511,-115.141935,4.0,5,"[u'Restaurants', u'Sushi Bars', u'Korean', u'Japanese']",Sushic
4xJtajvp3lU97GjEFO3FKQ,36.1777713138,-115.139135582,5.0,7,"[u'Flowers & Gifts', u'Party Supplies', u'Florists', u'Event Planning & Services', u'Shopping']",Crazy Daisies
JBEyLYx6SK_2-TpSlAs8UQ,36.1454177,-115.2586053,4.0,5,"[u'Health & Medical', u'Dentists', u'General Dentistry']","Brent Miller, DDS"
C1QKUc9VOKkc0WyEUCKS4A,36.1761191,-115.0626638,5.0,3,"[u'Dentists', u'Health & Medical', u'General Dentistry']",Allstar Dental
U8WljbTRYTG1kfjqkmpybA,36.1666548,-115.0810063,2.5,3,"[u'General Dentistry', u'Health & Medical', u'Dentists']",Las Vegas Family Dental
RrYGwSmkOYlk8famrLoz2g,36.0483169,-115.1819397,1.5,9,"[u'Contractors', u'Home Services']",Richmond American Homes
Wone4SY2BQ6di_XnW7KW6w,36.034668,-115.20637,5.0,21,"[u'Active Life', u'Fitness & Instruction', u'Pilates', u'Yoga', u'Cycling Classes']",TruFusion Blue Diamond
RIEAkGYnr6mpfmdyZsQCnQ,36.034428,-115.225035,4.5,7,"[u'Local Services', u'Self Storage']",Life Storage
XGZUacvbWVEiY_I9phc9Tg,36.0553391,-115.2259983,4.0,4,"[u'Hair Stylists', u'Blow Dry/Out Services', u'Beauty & Spas', u'Hair Extensions', u'Hair Salons']",House & Parlour
URtR6hX2cTL6n3MXratCSQ,36.2371812,-115.2311905,5.0,11,"[u'Professional Services', u'Local Services', u'Signmaking', u'Screen Printing/T-Shirt Printing', u'Printing Services']",Las Vegas Color Printing
znRorbwFubHZaACq8qj2Rg,36.0276174,-115.0839851,4.0,4,"[u'Local Services', u'Dry Cleaning & Laundry']",Impress Cleaners
ImE-3p2Pn2rPvJcd3qw5Aw,36.1546411,-115.1542163,5.0,5,"[u'Books', u'Mags', u'Music & Video', u'Toy Stores', u'Shopping', u'Comic Books']",All About Collectables
-SVULRjUf1s2BCDD1Hqhhg,36.1629926,-115.1592511,4.5,12,"[u'Accessories', u""Children's Clothing"", u'Fashion', u'Shopping', u""Men's Clothing"", u""Women's Clothing""]",True Religion
eWmARaQb_9vxq-zy5PVvXA,36.1602998,-115.1719837,5.0,76,"[u'Beauty & Spas', u'Medical Spas', u'Health & Medical', u'Doctors', u'Naturopathic/Holistic']",Healing Waters
NYFBtit-5SytOh7_kUARwQ,36.1634205,-115.1588431,3.5,15,"[u'Fashion', u'Shopping', u'Sports Wear', u'Shoe Stores', u'Sporting Goods']",Adidas
Y_uwwupYT8RhwvLw3C0vCg,36.2787719,-115.140237,5.0,19,"[u'Handyman', u'Home Services', u'Furniture Assembly']",Space City Assembly
NJpXXRP1KwnrO8CSWXhO2A,36.2620852014,-115.206751227,1.0,4,"[u'Casinos', u'Arts & Entertainment']",Dotty's
_gHUjQttUSBYyqfhzZPaNg,36.0645150406,-115.24439791,3.0,16,"[u'Shopping', u'Office Equipment']",Office Max
3lGMf-pcRtUPEt8N5uAaYw,36.0583669,-115.272026,4.0,13,"[u'Health & Medical', u'Doctors', u'Counseling & Mental Health', u'Internal Medicine']",Creative Health Solutions
ruN8KDsPebvhwXHED65sNA,36.1133793619,-115.203316894,4.5,23,"[u'Automotive', u'Auto Detailing', u'Car Dealers', u'Auto Repair']",Good Carma Auto Sales
Q9vcbIn-DGht360D3F78Kg,36.1004676,-115.1982564,4.0,97,"[u'Videos & Video Game Rental', u'Lingerie', u'Books', u'Mags', u'Music & Video', u'Shopping', u'Fashion', u'Adult', u'Nightlife']",Deja Vu Adult Emporium
E2Ju2uMHBFL_NqlFvsP-xg,36.02074437,-115.1193301,4.0,13,"[u""Men's Hair Salons"", u'Barbers', u'Hair Stylists', u'Beauty & Spas', u'Shopping', u'Cosmetics & Beauty Supply', u'Hair Salons']",Supercuts
3E5mcxfeBIZEW8SzaTB3vA,36.017589,-115.1176516,3.5,63,"[u'Day Spas', u'Hair Salons', u'Beauty & Spas', u'Nail Salons']",Ritual Salon & Spa
bymQ0lRnBar5scP4FERioQ,36.027642,-115.1357133,4.0,37,"[u'Restaurants', u'American (New)']",Mulligan's Border Bar & Grill
KN7n_EdI-avGlczySzTdjw,36.088096,-115.29547,4.0,4,"[u'Mass Media', u'Print Media']",MYVEGAS Magazine
ES9SowkyQSvVG-5LNTK-1A,36.2621133,-115.1781762,5.0,13,"[u'Local Services', u'Food', u'Water Delivery', u'Specialty Food', u'Health Markets']",Eco Water Store
zY7qtXlXMSWYUea0C335ag,36.158191,-115.286014,4.0,27,"[u'Blow Dry/Out Services', u""Men's Hair Salons"", u'Hair Salons', u'Nail Salons', u'Day Spas', u'Hair Stylists', u'Hair Extensions', u'Beauty & Spas']",James and Gaye
P-0uY-AQvVYTMtIogguoWw,36.144238,-115.2561361,3.0,9,"[u'Bankruptcy Law', u'Professional Services', u'Legal Services', u'Lawyers', u'Real Estate Law']",DeLuca & Associates
mfaQ9flI85R1wkV8MskjRQ,36.09839,-115.208771,4.0,26,"[u'Automotive', u'Auto Repair']",AA Auto Care
PTFg4bVthWY89dTRsLf2aA,36.1629318,-115.15825,3.0,6,"[u'Fashion', u'Shopping']",Armani Exchange
pyn1avhDKbWF6Hs7et8efw,36.161937,-115.168841,4.0,25,"[u'Doctors', u'Ophthalmologists', u'Laser Eye Surgery/Lasik', u'Optometrists', u'Health & Medical']",New Eyes
4lWHFsyn6rliVI3q9zXE-w,36.2191432,-115.2418228,3.0,9,"[u'Child Care & Day Care', u'Elementary Schools', u'Preschools', u'Local Services', u'Education']",Creative Kids Learning Center
7OLZkhIPoWIfnt86vjqMyw,36.188542,-115.163441,1.0,6,"[u'Computers', u'Home Services', u'Local Services', u'Telecommunications', u'Shopping', u'IT Services & Computer Repair', u'Television Service Providers']",Cox Business
tNJkfAMdwznUX4l31cgq4Q,36.103149,-115.156798,3.0,215,"[u'Resorts', u'Hotels', u'Hotels & Travel', u'Event Planning & Services', u'Vacation Rentals']","Bluegreen Vacations Club 36, Ascend Resort Collection"
5dM2tvunchnujTtmYFG51Q,36.1674807071,-115.286576785,4.0,16,"[u'Jewelry', u'Fashion', u'Accessories', u'Shopping']",Charming Charlie - Las Vegas
dLDa5rHxnnDnl-crDIjfDw,36.2703601346,-115.273006149,3.0,7,"[u'Education', u'Middle Schools & High Schools']",Northwest Career And Technical Academy
5TKR8kaIXfEB10Zru-AGjg,36.2616901,-115.2550906,5.0,3,"[u'Real Estate Agents', u'Home Services', u'Real Estate Services', u'Real Estate']",Patrick Goungo - Realty One Group
j4QOC5Z48A7wE7dpK4Pf_w,36.2029342651,-115.162307739,4.5,3,"[u'Community Service/Non-Profit', u'Local Services']",Pearson Community Center
T_U6jmjNWJ-DgqE3LDJ3vA,36.171521,-115.207361,3.5,14,"[u'Baby Gear & Furniture', u'Fashion', u""Children's Clothing"", u'Used', u'Vintage & Consignment', u'Thrift Stores', u'Shopping', u'Discount Store']",As They Grow
hgbVHjl_cHdiS9jjKghjkQ,36.1420548,-115.1528941,2.5,22,"[u'Home Services', u'Apartments', u'Real Estate']",Turnberry Towers
LIumpwpKvynmB0-k0FkHUw,36.1371122,-115.1529193,4.0,4,"[u'Musical Instruments & Teachers', u'Shopping']",Esteban Music From the Heart at Shimmer Cabaret
bnXbLYW6OPaJj6bjcWwzVA,36.1359836444,-115.137406066,2.0,20,"[u'Cosmetics & Beauty Supply', u'Shopping', u'Beauty & Spas']",Beauty Supply Warehouse
UdpZteK09RhYcA-g6E_xfQ,36.1033377,-115.1569628,4.5,17,"[u'Beauty & Spas', u'Day Spas', u'Skin Care', u'Massage']",Djanel Spa
-JnDA7yjwbB4FYB6pR5vkQ,36.1932941,-115.3058225,4.0,9,"[u'Local Services', u'Couriers & Delivery Services']",Von's Grocery Delivery Service
4jgZNlD4DBXAyJpsViTE3w,36.1911743,-115.30365,2.0,8,"[u'Health & Medical', u'Urgent Care', u'Dermatologists', u'Cardiologists', u'Medical Centers', u'Family Practice', u'Doctors']",Healthcare Partners
vryeyCw8UnwB-cX8FPnEZg,36.0445957,-114.9867435,2.5,114,"[u'Auto Parts & Supplies', u'Automotive', u'Auto Loan Providers', u'Auto Repair', u'Car Dealers']",Henderson Hyundai Superstore
BUi46NFN7v8qvj4ZgKXJNA,36.0397675,-114.9889961,3.5,10,"[u'Public Services & Government', u'Libraries']",James I Gibson Library
ZFMQ9G11IzeFdHK3JKW5RA,36.1426742242,-115.262618624,5.0,4,"[u'Cardio Classes', u'Dance Studios', u'Active Life', u'Fitness & Instruction']",Body Dance & Fitness
WHYeBnj_9mvrvGS3mS4RXQ,36.1447167141,-115.263607085,1.5,10,"[u'Doctors', u'Obstetricians & Gynecologists', u'Health & Medical', u'Medical Centers', u'Surgeons']",A-All Women Care & Woman to Woman Gynecology
EtjjCsAfDXvt7aBLr41upg,36.1594987,-115.2692912,3.5,3,"[u'Automotive', u'Home Services', u'Self Storage', u'Truck Rental', u'Movers', u'Local Services']",Maximum Security Self Storage
uWECX6-Uq9n8v5ipk9R29A,36.158293,-115.1579886,4.0,811,"[u'Cajun/Creole', u'Restaurants']",Lola's A Louisana Kitchen
bDhx2zB5_nJYFMKzUEaZhQ,36.1622834,-115.0636579,2.0,8,"[u'Shopping', u'Cosmetics & Beauty Supply', u'Beauty & Spas']",Sally Beauty Supply
KTQHeWmwLxDQEt7GN7n3pA,36.1668853642,-115.061679392,3.5,9,"[u'Restaurants', u'Mexican']",Las Famosas De Jose
a6ybsdj3AubwTpO-a3oRvg,36.0350866,-115.2052689,3.5,14,"[u'Hair Salons', u'Beauty & Spas']",Great Clips
Nj2VTeMXtv4nFtjf0Xto9Q,36.257076797,-115.226201323,5.0,4,"[u'Beauty & Spas', u'Hair Salons']",Color My Shears
AUUkxmUuntD1LRsFfsLuSw,36.277182,-115.250459,5.0,8,"[u'Beauty & Spas', u'Makeup Artists', u'Eyelash Service', u'Hair Stylists', u'Hair Salons']",Heather Gosovich
YnmtUJGqQIQL9tz1MRyfqA,36.1030179172,-115.167688876,4.0,501,"[u'Gastropubs', u'Restaurants', u'Irish', u'Pubs', u'Nightlife', u'Bars']",Michael Mina Pub 1842
v_O_y6rEUlsTajiTolDgDw,36.1010489,-115.0999655,5.0,3,"[u'Buddhist Temples', u'Religious Organizations', u'Professional Services', u'Arts & Entertainment', u'Feng Shui', u'Health & Medical', u'Psychics & Astrologers', u'Spiritual Shop', u'Shopping', u'Reiki', u'Life Coach']",Psychic Readings By Jade
pzhjeutsSFcFEDbLp67oeg,36.1146968537,-115.100319125,5.0,4,"[u'Mexican', u'Restaurants']",El Cochinito Contento
lKVlHpnTpGFPwO1UdruM5w,35.988122,-115.083923,5.0,28,"[u'Shutters', u'Shades & Blinds', u'Home Services']",Day & Night Blinds
9zSNR-wM-0pVjaepqidcmg,35.9991191,-115.1060048,4.5,18,"[u'Grocery', u'Restaurants', u'Beer', u'Wine & Spirits', u'Delis', u'Food']",Horizon Ridge Mini-Mart
o64dQ9LXZ_UfnzGDdVutbg,36.005222,-115.11279,4.0,4,"[u'Financial Services', u'Roadside Assistance', u'Auto Repair', u'Hotels & Travel', u'Insurance', u'Travel Services', u'Towing', u'Investing', u'Automotive']",AAA Anthem
OqJzR59c5b4RwVI8aj5lqw,35.9981382,-115.1117967,3.0,20,"[u'Health & Medical', u'Doctors', u'Obstetricians & Gynecologists']",WHASN South Valley East
ug3fGoIW3EYLxh0G5zgj5g,35.99753,-115.120363,3.0,5,"[u'Auto Insurance', u'Home & Rental Insurance', u'Financial Services', u'Insurance']",Dino DeGregorio - State Farm Insurance Agent
pLnybieX5EDb4luza-yqJg,35.997346,-115.12062,5.0,5,"[u'Cosmetic Surgeons', u'Health & Medical', u'Doctors']","Shah Himansu, MD - Signature Institute of Aesthetic Sculpting"
rTLwehnV46JcOuE1FGgsnw,36.0569399,-115.224158,4.5,3,"[u'Automotive', u'Convenience Stores', u'Food', u'Gas & Service Stations', u'Car Wash']",Am Pm
5iSlHNIy3RLbCP5AayB31g,36.2388340919,-115.154006492,3.5,121,"[u'Bars', u'Restaurants', u'Burgers', u'Nightlife', u'American (Traditional)']",Ruby Tuesday
i9mkipWSqQdit7RnMzDRDg,36.043432,-115.104585,5.0,9,"[u'Flight Instruction', u'Education', u'Specialty Schools']",Powers Aviation
KZ4DHPmLk9g2O5wo0StOig,36.0315379,-115.099675,1.5,7,"[u'Doctors', u'Internal Medicine', u'Health & Medical']","Antonio T Alamo, MD"
btfSmFMhd-nzCbgvhSoICA,36.0294181,-115.0858742,2.5,19,"[u'Food', u'Ice Cream & Frozen Yogurt']",Josie's Frozen Yogurt
-ATwvFcQWOvkHjnZ9A78wQ,36.0413077,-115.0490913,4.5,5,"[u'Tobacco Shops', u'Shopping', u'Vape Shops']",Hollywood Smokes And Vapes #2
bW1p9-5GORNo64JTnEAw5w,36.0275524,-115.0839586,3.5,9,"[u'Home Services', u'Home Inspectors']",WIN Home Inspection Green Valley
bfK3fOfyFdRCLZzSrtzEMw,36.1678253,-115.2871646,4.5,87,"[u'Hair Salons', u'Nail Salons', u'Makeup Artists', u'Beauty & Spas']",LOOK Style Society
aDUfpTl8zU-EsbiEkQipvQ,36.175797,-115.291162,4.0,15,"[u'Event Planning & Services', u'Transportation', u'Hotels & Travel', u'Airport Shuttles', u'Party Bus Rentals', u'Limos']",Personal Sedan Service
sFRN5maBBOPkXYuqLs8ueQ,36.1671556355,-115.285999775,4.0,86,"[u'Gyms', u'Fitness & Instruction', u'Sports Clubs', u'Active Life', u'Trainers']",David Barton Gym
8k-alo7GIaG25i2BzSiP0g,36.3027192,-115.2822117,4.5,20,"[u'Beauty & Spas', u'Eyelash Service', u'Makeup Artists', u'Hair Extensions', u'Hair Salons', u'Hair Loss Centers', u'Nail Salons', u'Skin Care']",Beauty Venom
s0vNtuLs1cwEqHTXKiS05w,36.2896832,-115.2868474,4.0,370,"[u'Cafes', u'Restaurants', u'American (New)', u'Hawaiian', u'Breakfast & Brunch']",Babystacks Cafe
nucmzUMa7oy7SxhdrMvJpA,36.2873515,-115.2949085,5.0,4,"[u'Automotive', u'Auto Repair']",At Your Service Automotive
L1KmLhzDAL8WeIJ_Tp4OOg,36.09,-114.94,4.0,4,"[u'Home Services', u'Pool Cleaners']",Summer Pools
rE4iQCfd-Pi3ibnqVJ6QSQ,36.2390464208,-115.186477415,3.5,12,"[u'Hair Removal', u'Beauty & Spas', u'Threading Services']",Eyebrowz Threading
4jt4UKjTAyvDlBiooLouxg,36.1694644,-115.2059053,4.5,30,"[u'Oil Change Stations', u'Automotive']",Jiffy Lube
GSNq5jECq-rdZYloWkkZug,36.1320095,-115.1358221,4.5,11,"[u'Health & Medical', u'Doctors', u'Obstetricians & Gynecologists']","David E Kartzinel, MD FACOG"
rN5Yr8-vB-5ctRB4VYh1Jw,36.190398,-115.303814,5.0,6,"[u'Dentists', u'General Dentistry', u'Cosmetic Dentists', u'Health & Medical']","Arthur Tomaro, DDS"
nbNz4HFZySVL4bQFdHBrSA,36.1914444,-115.3062037,3.5,16,"[u'Automotive', u'Oil Change Stations']",Valvoline Instant Oil Change
DQd0tcC2zRcOJWtRVRY62w,36.2066781,-115.2990017,4.0,39,"[u'Grocery', u'Food', u'Convenience Stores', u'Bakeries']",Fresh & Easy
I38N6igCqw8Nfb7FVTmdYQ,35.9851523,-114.8412634,5.0,3,"[u'Local Services', u'Community Service/Non-Profit']",St Jude's Ranch For Children
XyMshAvhd0HfrIbg59Qayw,35.9753701,-114.839832,4.5,3,"[u'Bars', u'Event Planning & Services', u'Hotels', u'Bed & Breakfast', u'Nightlife', u'Hotels & Travel']",Oasis Boutique Motel
WOMQ3w0Fpt1UcUwn1dQDiw,36.1679027,-115.1380764,5.0,7,"[u'Shopping', u'Eyewear & Opticians']",Monocle Optical
7Zn-bvB2Tu15HTFbCP32LA,36.1716577,-115.1463616,3.0,11,"[u'Bars', u'Nightlife', u'Lounges']",Swingers Club
e0FcbV4JHPu208kFYsKFEg,36.002902,-115.110475,5.0,5,"[u'Fashion', u'Shopping', u""Women's Clothing""]",Voluptuous Fashion Plus Boutique
7B3n6hizoL2CF0dEiJ0x6A,35.9975649,-115.1025545,3.0,29,"[u'Japanese', u'Restaurants', u'Sushi Bars']",Sushi Factory
BKg8YIGX_5YyUczmBAyyCQ,36.1391176,-115.0669695,4.5,31,"[u'Chinese', u'Restaurants', u'Soup', u'Food Delivery Services', u'Food']",China Passion
qOLOuyn-EE1eik1Ee8syaQ,36.1935673,-115.3061783,4.0,5,"[u'Beauty & Spas', u'Barbers', u'Nail Salons', u'Hair Salons', u'Hair Stylists', u'Nail Technicians']",Sandra Lynn's Snips & Tips
Q5_GTZIfFOtPUskHq5nW3w,36.1245647481,-115.098266602,1.5,81,"[u'Home Services', u'Internet Service Providers', u'Shopping', u'Electronics', u'Professional Services', u'Television Service Providers']",DIRECTV
nyqVjX4mYH3yH7_sIvb7UQ,36.04122,-115.027669,4.5,24,"[u'Automotive', u'Auto Glass Services', u'Car Wash', u'Body Shops', u'Auto Repair']",Automall Autobody
jM_0OwZ4uxaG10JdYmhpnw,36.0633189,-115.0525302,5.0,5,"[u'Carpet Cleaning', u'Local Services']",All City Carpet Care
FV3v0F5yAsAZ6PVXFsVjeA,36.0790378,-115.0443187,4.0,23,"[u'Automotive', u'Body Shops', u'Auto Repair']",Premier Auto Body
8Lfel1cpwBU5UKVjBnWjHA,36.1445169,-115.2774673,3.5,7,"[u'Optometrists', u'Health & Medical']",Eye DOC
_a9Mh6zuZE3Z9nNP3ZLi_w,36.1448368,-115.2651803,3.5,3,"[u'Trainers', u'Active Life', u'Fitness & Instruction', u'Gyms']",24 Hour Fitness
48vDKZjZYKtZhre3SfnUhA,36.0751077,-115.1962533,5.0,9,"[u'Plumbing', u'Home Services', u'Heating & Air Conditioning/HVAC']",JMAC Plumbing & Air Conditioning
MRjjLHJiDhFwvFFsTQFgXw,36.1106010976,-115.136378109,5.0,3,"[u'Educational Services', u'Education']",Teacher Exchange
Z0UOiJDXyPowqAZyeukRsA,36.103021,-115.1368509,4.0,9,"[u'Mobile Phone Repair', u'Electronics Repair', u'Local Services', u'IT Services & Computer Repair', u'Data Recovery']",Fix It Wireless
JOsBOphWK14yjq7FC1zL5w,36.2625247,-115.2066936,3.5,66,"[u'Chinese', u'Restaurants']",China A Go Go
DbK9fyJq4O4zfT1jv6JOhw,36.123621,-115.2074151,4.5,78,"[u'Thai', u'Food', u'Restaurants', u'Food Delivery Services']",Pam Real Thai Las Vegas
U00_w-9WRddd5R_RGdzA0A,36.1157652653,-115.096344834,4.5,3,"[u'Restaurants', u'Chicken Wings', u'Food', u'Specialty Food', u'Pizza', u'Pasta Shops', u'Sandwiches', u'Salad']",Pizza 9
V90fC_aF-_DNYzQvUtbLww,35.965173,-115.168773,3.0,196,"[u'Asian Fusion', u'Resorts', u'Beauty & Spas', u'Arts & Entertainment', u'Restaurants', u'Hotels & Travel', u'Casinos', u'Day Spas']",Jayde Fuzion
Ln7xKyO-jL4KsQT8dz5v8w,36.066304,-115.255162,3.5,3,"[u'Bakeries', u'Food']",Natalia's Gourmet Bakery
nHejIvfCoRylcrr6JXakIg,35.9949038,-115.1010632,4.0,84,"[u'Amusement Parks', u'Recreation Centers', u'Active Life', u'Playgrounds']",Run Plus Fun
6DakMkyZjC3e8fosPKjBMA,36.001117,-115.105286,4.0,4,"[u'Nutritionists', u'Health & Medical']",Altrient
EwXe6ZtdP8UqWY8Yya3lUQ,36.0084255,-115.1112179,5.0,14,"[u'Real Estate Agents', u'Real Estate', u'Home Services', u'Commercial Real Estate', u'Real Estate Services']",Shannon Fitzpatrick - Realty One Group
FaOADDyTsH-rhQLzd4YknQ,36.0061874,-115.1109401,5.0,21,"[u'General Dentistry', u'Cosmetic Dentists', u'Health & Medical', u'Dentists']",Smile Design Center
RjByGSDmKWuOEfDPKVmLkA,36.107406,-115.174673,5.0,3,"[u'Session Photography', u'Professional Services', u'Event Photography', u'Videographers', u'Photographers', u'Event Planning & Services', u'Video/Film Production']",Richard Michael Raine Photographer
aj0PcAmqhDaUzOy5sebAFA,35.997691,-114.990384,5.0,16,"[u'Pest Control', u'Local Services']",Townsend Pest Control
6yq3tBebgs1AY5u-AZqr2A,36.0697824,-115.208273,3.0,4,"[u'Automotive', u'Motorcycle Dealers']",Champion Motorsports
GMKARte5hboX_K9DdiVK2w,36.091824,-115.2420593,2.5,52,"[u'Doctors', u'Health & Medical']",WellHealth Women's Specialty Care
kABF0hYfAEnl166mn1zR1A,36.0641072,-115.2415182,4.0,361,"[u'Szechuan', u'Specialty Food', u'Soup', u'Restaurants', u'Local Flavor', u'Pasta Shops', u'Chinese', u'Food', u'Noodles']",The Noodle Man
GdHMZn1gEeVvz5-4u5TTug,36.206381,-115.303005,3.5,32,"[u'Hotels & Travel', u'Car Rental']",Enterprise Rent-A-Car
bsz8G7DtOrV_Iy12ZDLi6Q,36.0998855,-115.1208171,3.5,6,"[u'Dentists', u'General Dentistry', u'Teeth Whitening', u'Health & Medical', u'Beauty & Spas', u'Cosmetic Dentists']",John H Koot DMD
lHCwqXdDSmlmqe88WpjeEg,36.0714993636,-115.130187947,3.0,47,"[u'Restaurants', u'Pubs', u'Sports Bars', u'Bars', u'Nightlife', u'American (New)']",PT's
lutUuuUSrJf2XJNeoKOy5g,36.089494,-115.138026,3.5,10,"[u'Beauty & Spas', u'Eyebrow Services', u'Hair Removal']",Eyebrows R Us
hHMK_9tDZnHyKrCylQQaew,36.0627181,-115.2414561,4.5,154,"[u'Health & Medical', u'Optometrists', u'Eyewear & Opticians', u'Shopping']",ClearVision Eye Centers
nCrAPCA_8T82iKgIWhrfkA,36.0865254,-115.2262491,4.5,22,"[u'Dentists', u'General Dentistry', u'Health & Medical']",Desert Springs Dental Care
gsZXptNwuKhPsWlkrOXXjQ,36.0774951873,-115.225375481,3.5,9,"[u'Caterers', u'Event Planning & Services']",Canna Lily Catering
xFmczWVCAXFKZOXP4aY6Cg,36.2788842,-115.2066642,5.0,4,"[u'Banks & Credit Unions', u'Financial Services']",Clark County Credit Union
bgm4lBsot9hn9mFv_p-NZg,36.013277,-115.1352545,3.0,34,"[u'Beauty & Spas', u'Eyelash Service', u'Nail Salons', u'Makeup Artists']",Happi Nails
zYb4kj2R54R2YPeNm829BA,36.069818,-115.044513,3.0,182,"[u'Bars', u'Food Delivery Services', u'Restaurants', u'Pizza', u'Nightlife', u'Food', u'Italian', u'Sports Bars']",Sauce Italian Bistro & Bar
5rpB3EbYLsas1bawbJ7qWQ,36.0741043,-115.0828384,5.0,17,"[u'Waxing', u'Beauty & Spas', u'Hair Removal']",The Bare Peach Waxing Studio
fErFMr--REIq2dntgspX-g,36.0386244,-115.02943,4.5,22,"[u'Breweries', u'Food']",Joseph James Brewing Company
69ZM3r_9vnuU-jO4V4XXfQ,36.0673487,-115.0421293,4.0,6,"[u'Eyewear & Opticians', u'Accessories', u'Fashion', u'Shopping']",Sunglass Hut
Ma0lzQhJMMQoFJwkJJurWg,36.056535,-115.0523602,2.0,21,"[u'Health & Medical', u'Medical Centers', u'Nutritionists']",Henderson Wellness OB/GYN/Ultrasound/Med Spa
TaCXyBInBDxBBY8PjjTc8w,36.0599187,-115.0372381,2.0,13,"[u'Dry Cleaning & Laundry', u'Local Services']",Royal Cleaners
LRLFCW9J6mwvyfrvpRPvgw,36.1582642,-115.1579672,3.5,5,"[u'Education', u'Makeup Artists', u'Beauty & Spas', u'Specialty Schools']",L Make Up Institute & Agency
SmkGXa3XVZTXV04IcBkwLg,36.1590906,-115.1721079,3.5,65,"[u'Delis', u'Food Delivery Services', u'Food', u'Sandwiches', u'Restaurants']",Jimmy John's
ayV_ljDnaMuyNYARx3g6zQ,36.145247,-115.262567,3.5,10,"[u'Real Estate', u'Home Services', u'Real Estate Agents', u'Real Estate Services']",Luxury Homes of Las Vegas
a2dOdGkaaqPHqe8y1UPyMw,36.1428611,-115.2469284,3.0,3,"[u'Health & Medical', u'Speech Therapists', u'Education', u'Special Education', u'Occupational Therapy']",A Clubhouse for Kids
8DcFtolCfmxupCg-ijNJQA,36.1433538,-115.2512854,3.5,11,"[u'Sushi Bars', u'Restaurants']",Sushi Dan
94GNGMxmruuqRLRhLqllWw,36.1595332,-115.2896481,3.5,37,"[u'Restaurants', u'Burgers', u'Fast Food']",Wendy's
